texto;label;sentimiento
Metas para este 2024 (terminos de gd)  - Esta vez si alcanzar los 50 extremes (espero) - Completar el reto de los 1000 demons en un mes - Desbloquear todos los cofres/iconos de la 2.2 - Llegar a ser algo reconocido masomenos - Maybe  mi ultimo new Hardest en el juego;2;positivo
una pena lo de oklahoma, revivieron muy muy tarde, igual estan haciendo mas condecorosa una derrota que era por mas de 20;2;positivo
Qué bonito mirar atrás y darte cuenta de cómo te has fortalecido, como has sanado y como has reconocido que tu bienestar es prioridad.  Gracias vida, por mi historia, mis aprendizajes y mi proceso...  Gracias tiempo.   ?????????? Alas de águila??????????;2;positivo
yoongi es un culon no reconocido;2;positivo
"Cuando ""Butch"" debutó en el roster principal entendí y celebré su cambio de personaje, pero habiendo dejado atrás su pasado ""peleonero"", simplemente no veo por qué Pete Dunne simplemente no es reconocido como F*CKING PETE DUNNE. Also, Tyler Bate es fantástico. #SmackDown";2;positivo
A propósito del asesinato de F Villavicencio  Cevallos declaró q los Zapata dejaron en indefensión al candidato facilitando así la labor d los asesinos. Entonces, cabe la pregunta: ¿Quién es más peligroso, un asesino reconocido o un capitán o general tapiñado? ??;2;positivo
Bueno, hablando en frio creo que las opciones de Diego Torres y Hermanos Yaipén no estuvieron del todo mala, al fin y al cabo Diego Torres es un artista reconocido que ha ganado Grammys aunque para el público creo que mejor hubiesen sido Los Fabulosos Cadillacs, Vilma Palma;2;positivo
La gratitud, como ciertas flores, no se da en la altura y mejor reverdece en la tierra buena de los humildes.  #UnidosTodosX #DeZurdaTeam;2;positivo
Es a través de la gratitud que la vida se vuelve abundante;2;positivo
días de mucha reflexión pero mucha mucha gratitud ?;2;positivo
Cuanta gratitud con este  universo por enviarme personas tan maravillosas para andar la vida.;2;positivo
El soltar con gratitud te abre a nuevas posibilidades y comprendes que no solo has abierto las puertas para ti, sino para todos.;2;positivo
Hoy practiqué la gratitud anotando tres cosas por las que estoy agradecida ?? ¿Te unes al desafío? ?;2;positivo
Me salieron la de ampollas en las manos por usar la herramienta para abrir los huecos de los árboles que sembramos   Arde como un hp pero no duele porque ese ardor está lleno de satisfacción y gratitud, no sé si me hago entender;2;positivo
Con profundo dolor y tristeza recibimos este día la noticia del fallecimiento en un accidente automovilístico de tres Servidores de la Nación que colaboraban con el apoyo a la reconstrucción de Acapulco.    Nuestra eterna gratitud y nuestro profundo reconocimiento para ellos, hasta el cielo.   A sus familiares, amigos y compañeros, las más sentidas condolencias a nombre del pueblo acapulqueño. Toda su labor será siempre reconocida en esta ciudad, que hoy eleva una oración en su nombre. ????;2;positivo
Perdón a aquellos por tenerlos colgados, realmente necesitaba este espacio y tiempo para reflexionar acerca de mí, de mi vida, de mis sentimientos y de las personas que mantengo cerca (en un buen sentido, experimentando la gratitud hacia estas y el cariño incondicional).;2;positivo
“En la gratitud, hallarás la llave para abrir las puertas de bendiciones en tu vida.”;2;positivo
Más que nunca tengo presente que el valor de una persona se basa en su exclusividad, lejos del afán de reconocimiento y búsqueda constante de estímulos de persona en persona;2;positivo
dios mio al fin le están dando a sabrina carpenter el reconocimiento merece !!;2;positivo
Acabo de ver el niño y la garza y no voy a hacer spoilers, pero la vi doblada al español, y todos andan emocionados con el doblaje de Robert Pattinson, que lo que he escuchado de los trailers si se la rifó, pero no le están dando el suficiente reconocimiento a Poncho Herrera +;2;positivo
#UnidosTodosX En reconocimiento a la resiliencia de las personas que han enfrentado adversidades @DeZurdaTeam_ #DeZurdaTeam;2;positivo
El álbum Vibras de Balvin no tiene el reconocimiento qué merece ??;2;positivo
Leo los twits sobre el lamentable fallecimiento de Carlos Bremer y todos son de reconocimiento por su labor como empresario a favor de los obreros, paradójico verdad? Dejando volar la imaginación, cómo serían los comentarios si el muerto hubiera sido Germán Larrea  o;2;positivo
te quiero mucho answer, mereces mucho más reconocimiento;2;positivo
Cada amparo es un reconocimiento de que tenés un curro que no querés largar. Fin.;2;positivo
The Maria’s merece más reconocimiento;2;positivo
Aprecio demasiado cuando se saben mis gustos y me sorprenden cuando me dicen cosas que no me había dado cuenta en mí, eso vale oro.;2;positivo
yo a uds les tengo aprecio;2;positivo
Me acabo de dar cuenta que alguien a quien aprecio mucho me dejó de seguir en todos lados y me bloqueó de WhatsApp ??.;2;positivo
3 días de incapacidad cortesía de mi jefe por haber ido todo un mes enfermo. No es mucho pero lo aprecio y claro que los tomaré. A mimir.;2;positivo
Gracias a los que se pasaron por el stream al menos un poquito. Los aprecio y gracias por los follows ????;2;positivo
Ya la otra semana termino Un show mas y Hora de aventura. Mis últimas palabras con respecto a estas series es que me acompañaron a finales del 2023, las aprecio más que la primera vez y pese a sus defectos, fueron lo mejor que ha sacado Cartoon Network.;2;positivo
La soledad es un tipo de libertad que aprecio mucho.;2;positivo
Sino te apreciara tanto te daría un beso que te haría temblar. Como yo te aprecio mucho te lo voy a dar igual ??;2;positivo
cuando le agarro cariño a alguien y esa persona está mal, de verdad que siento muy chimbo, no me gusta que las personas que les tengo aprecio estén mal??;2;positivo
"""Abrazo sincero y cálido. Un lugar inexplicable"" ""No dudaré"" ""Siempre contar"" ""Aprecio, cariño, admiración, comodidad hermosa sin ningún defecto, sin dar explicaciones"" ""Cuidado, seguridad"" ""No abrir tu corazón a menos que el otro lo haga""..... Y aquí con muchas preguntas....";2;positivo
La femenil se volvió mi espacio seguro ????;2;positivo
Estoy seguro que los ateos y los anticristianos son los que más leen la Biblia...serán felices? Creo que no duermen en paz.;2;positivo
seguro esta en el campo por eso no sube pavada;2;positivo
qjsjs seguro la otra no le dice que es hermoso como yo le decia, pero a el le gano el orgullo y buee ?????;2;positivo
no les pasa que tienen amigos que los hacen pensar 'marico me encantas pero no estoy seguro si me encantas' ????;2;positivo
extraño que mi gatito se sintiera seguro solo conmigo;2;positivo
que rabia que sea tan hermoso, seguro todas le responden la historia ??;2;positivo
me siento r linda esto nunca pasa estaré por caer en un pozo depresivo seguro;2;positivo
estoy segurisima que en algún momento todo deja de doler, por ahora no pero en algún momento seguro que si;2;positivo
también tengo qe aceptar q ya no es mi lugar seguro.;2;positivo
t amo atsumu siempre vas a ser mi nene mi bebé mi chiquito mi protegido t amo charlie eres divino no importa lo q digan;2;positivo
¿Cuál es la diferencia entre la soledad y el destino?  Me llamaste isla y quisiste habitarme, hacer crecer mi piel sobre tu tierra, deshacer mi invierno protegido y alumbrar el abandono elegido de la arena.  Pudiste quedarte, posar tu futuro sobre mis ruinas’;2;positivo
Ando bien protegido desde allá del cielo ????;2;positivo
Ando protegido desde allá en el cielo;2;positivo
Vergonzoso que un no el de la paz haya encubierto y protegido a uno de las más grandes criminales de Latinoamérica.;2;positivo
"""El bollo protegido por la sagrada tradición""";2;positivo
grover mi protegido grover mi hijo;2;positivo
"rosina no hizo absolutamente nada en la casa como para que la odien así y tampoco hizo nada a nivel juego como para que la banquen tanto afuera. es el síndrome marianela mirra, si aislas a alguien corres riesgo de que se vuelva un ""protegido""";2;positivo
nuevo año nueva obsesión y me veo en la obligación de compartirlo cambiando mi foto de perfil a mi nuevo hombre protegido (luffy);2;positivo
Lucia apunta:  - No llorar en directo - Luto corto - Mensaje diario sobre no insultar - No repetir q has cuidao, respetao y protegido - No subir content d drama si no estás en Bilbo - Gorra negra en dias alternos q a medio fandom no le gusta - Comer pa contentarme a mi y a Millie;2;positivo
pereza d cabalgata, en casa resguardado del frío y de la gente ???;2;positivo
Hay que reactivar las cooperativas de seguridad y convivencia ciudadana (CONVIVIR) para hacerle frente a la delincuencia y terrorismo resguardado por @petrogustavo.;2;positivo
Día 4 de enero 2024 estado: en casa resguardado xq tenemos mocos… ??;2;positivo
“Hmh. Sólo un inútil bueno para nada se quedaría resguardado en el silencio.” Una contrariedad proveniente de parte del miembro de Illusion, puesto que son los momentos silentes donde logra hallar favoritismo y por ende, consuelo en orden de organizar pesquisas mentales. »;2;positivo
4 meses con insomnio, es increíble como todo se fue en picada por un desfortunio tan banal y un miedo tan grande resguardado en un ego rabioso o muy dañino;2;positivo
Palencia M.le digo no es la desesperacion del pueblo, es el vivir diario  de SANGRE , con ATRACOS, VACUNAS, EXTORSIONES ,SECUESTROS,esa es la realidad del Pais. Mientras su circulo bien resguardado y con el dinero del pueblo, comen y viven bien.;2;positivo
Siguen tipo Campillai en el gobierno.Nada ven.Sólo preocupados de recaudar más dinero,con qué fin?Y Democracia junto a la DC apoyando a Montes.0 AC a involucrados en fundaciones,a Tohá,Jackson muy resguardado.Chile a la deriva,en manos de ineptos.;2;positivo
"este año pasamos las primeras fiestas sin mi abuelo y mi papá no es una persona muy expresiva, siempre fue bastante resguardado con sus emociones pero cuando un tio pidió un aplauso para el asador (mi viejo) le nacio decir ""lo hago como me enseño mi papá""";2;positivo
Capaz que tiene soy yo una esquizofrénica que cada vez que voy a manipular una pc o directamente mí binder me lavo super bien las manos y no dejo que alguien toque mis cosas salvo que se lave las manos o toque con cuidado cuando está todo en su lugar resguardado.;2;positivo
No es tu culpa que yo haya confiado en ti.;2;positivo
Me acabo de dar la frente contra la puerta de mi cuarto, confiado en que podía ver por el pasillo si apagaba todas las luces.;2;positivo
Y yo confiado que era por ahi...;2;positivo
Nunca he confiado y creo que difícilmente confiaré en la gente que vende comida sin certificación.;2;positivo
Eso me pasa por desorganizado… Ah pero también por confiado! Para que se te vaya quitando Mandito;2;positivo
el que vive confiado, muere traicionado;2;positivo
Cada vez más confiado de que voy a triunfar ??;2;positivo
Desde que somos como 15 en Cf me siento más confiado de publicar ahora si mi verdadera personalidad ??;2;positivo
Em paz me acostaré y así mismo dormiré porque solo tu Jehová me haces vivir confiado.??;2;positivo
La noche estaba apacible y fresca, pero ya asomò la lluvia ????, ayer lloviò y cayò 28 ml. de agua lluvia. Como dicen los españoles joder joder ????;2;positivo
Ah, ojalá poder guardar el día de hoy en un lugar de mi cabeza que pueda verlo siempre y volver a sentirme igual de apacible y feliz.;2;positivo
Por primera vez, indagaciones rondan dentro de la psique del azabache. Una imperiosa sensación lo instiga a desplazarse el dorso de la extremidad contra las hileras rebeldes de su prolongada cabellera, cual crío inquieto. En medio del apacible monólogo del cobrizo, la ».;2;positivo
Es una día fantastico hoy, todo fluye constante y apacible.;2;positivo
"""De manera apacible, se puede sacudir el mundo"" MG";2;positivo
"""La soledad es peligrosa. Es muy adictiva. Se convierte en un hábito cuando te das cuenta de lo tranquila y apacible que es. Es como si ya no quisieras tratar con las personas porque te agotan la energía.""   -Jim Carrey";2;positivo
"""La soledad es peligrosa. Es muy adictiva. Se convierte en un hábito cuando te das cuenta de lo tranquila y apacible que es. Es como si ya no quisieras tratar con las personas porque te agotan la energía."" -Jim Carrey";2;positivo
"La soledad es peligrosa. Es muy adictiva. Se convierte en un hábito cuando te das cuenta de lo tranquila y apacible que es. Es como si ya no quisieras tratar con las personas porque te agotan la energía.""  -Jim Carrey";2;positivo
Quiero volver a ser el yo de antes, sin preocupaciones y Feliz;2;positivo
Quiero recibirme ya para buscar la experiencia botinera sin preocupaciones un año y después a la vida normal (me puse a ver el  mercado de pases y una cosa lleva a la otra);2;positivo
Como amé esta semana sin preocupaciones, sin estrés, solo despertarme, desayunar, ir al gym e ir al starbucks por un café;2;positivo
Mi lugar felezzzzz soy yo, con cabello limpio, oliendo rico, con dinero y sin preocupaciones. ???????;2;positivo
